UID,Recomend
24186,"[[50], [50, 46, 62, 49, 54, 69, 53, 10, 31, 29]]"
24187,"[[65], [65, 53, 14, 34, 55, 72, 54, 47, 46, 91]]"
24188,"[[62], [62, 50, 27, 49, 65, 53, 68, 31, 66, 21]]"
24189,"[[41], [41, 83, 4, 75, 81, 11, 100, 91, 3, 64]]"
24190,"[[53], [53, 83, 50, 32, 35, 14, 21, 29, 27, 65]]"
24191,"[[49], [49, 28, 48, 47, 62, 54, 39, 12, 14, 68]]"
24192,"[[73], [73, 89, 72, 78, 80, 96, 94, 76, 88, 97]]"
24193,"[[89], [89, 62, 92, 68, 87, 88, 28, 93, 96, 97]]"
24194,"[[50], [50, 72, 53, 54, 49, 27, 32, 35, 62, 89]]"
24195,"[[89], [89, 72, 50, 27, 78, 76, 36, 32, 7, 73]]"
24196,"[[62], [62, 54, 32, 68, 49, 47, 89, 28, 61, 66]]"
24197,"[[50], [50, 29, 53, 42, 65, 14, 98, 35, 21, 26]]"
24198,"[[28], [28, 62, 47, 23, 94, 63, 68, 38, 55, 86]]"
24199,"[[50], [50, 53, 42, 62, 81, 49, 69, 46, 21, 36]]"
24200,"[[62], [62, 36, 50, 53, 10, 27, 89, 47, 32, 49]]"
24201,"[[54], [54, 49, 68, 50, 28, 83, 82, 42, 32, 62]]"
24202,"[[10], [10, 22, 2, 38, 11, 55, 34, 31, 3, 1]]"
24203,"[[83], [83, 72, 50, 89, 53, 49, 14, 76, 54, 32]]"
24204,"[[62], [62, 47, 68, 28, 54, 32, 89, 49, 48, 63]]"
24205,"[[50], [50, 35, 100, 31, 27, 21, 29, 2, 53, 22]]"
24206,"[[49], [49, 32, 53, 50, 54, 62, 68, 29, 35, 61]]"
24207,"[[94], [94, 89, 97, 76, 90, 86, 32, 49, 78, 19]]"
24208,"[[89], [89, 54, 53, 32, 62, 50, 76, 49, 91, 47]]"
24209,"[[89], [89, 94, 97, 91, 76, 50, 36, 27, 72, 93]]"
24210,"[[22], [22, 26, 34, 70, 14, 67, 9, 42, 12, 46]]"
24211,"[[89], [89, 91, 83, 29, 11, 76, 72, 93, 32, 50]]"
24212,"[[50], [50, 32, 53, 62, 19, 36, 35, 27, 68, 49]]"
24213,"[[5], [5, 7, 27, 32, 50, 54, 78, 62, 19, 11]]"
24214,"[[11], [11, 65, 21, 34, 40, 27, 36, 50, 10, 5]]"
24215,"[[91], [91, 89, 81, 10, 88, 8, 86, 1, 60, 94]]"
24216,"[[32], [32, 62, 54, 53, 66, 68, 61, 89, 36, 50]]"
24217,"[[29], [29, 31, 27, 50, 65, 36, 54, 32, 35, 53]]"
24218,"[[10], [10, 3, 75, 11, 34, 46, 91, 95, 29, 81]]"
24219,"[[89], [89, 62, 47, 28, 68, 93, 54, 32, 88, 48]]"
24220,"[[31], [31, 50, 27, 66, 49, 35, 36, 61, 62, 69]]"
24221,"[[53], [53, 32, 72, 80, 89, 62, 54, 49, 68, 76]]"
24222,"[[47], [47, 54, 46, 62, 50, 12, 42, 32, 14, 49]]"
24223,"[[54], [54, 47, 50, 46, 62, 89, 49, 81, 42, 65]]"
24224,"[[81], [81, 31, 100, 98, 27, 50, 21, 2, 29, 36]]"
24225,"[[27], [27, 36, 31, 53, 50, 81, 100, 21, 29, 61]]"
24226,"[[9], [9, 3, 55, 60, 27, 23, 1, 43, 36, 97]]"
24227,"[[34], [34, 21, 12, 22, 25, 26, 6, 31, 14, 42]]"
24228,"[[87], [87, 66, 27, 61, 68, 80, 62, 49, 78, 36]]"
24229,"[[1], [1, 89, 97, 88, 87, 50, 10, 94, 9, 93]]"
24230,"[[62], [62, 19, 68, 28, 20, 48, 32, 61, 94, 27]]"
24231,"[[3], [3, 11, 76, 83, 10, 89, 6, 1, 95, 72]]"
24232,"[[61], [61, 54, 53, 31, 32, 36, 72, 69, 6, 50]]"
24233,"[[10], [10, 44, 24, 3, 9, 23, 67, 11, 94, 87]]"
24234,"[[50], [50, 53, 65, 29, 54, 21, 42, 72, 69, 32]]"
24235,"[[50], [50, 29, 36, 27, 8, 15, 31, 35, 53, 32]]"
24236,"[[49], [49, 68, 62, 66, 50, 54, 48, 32, 36, 29]]"
24237,"[[50], [50, 53, 35, 36, 29, 27, 89, 62, 66, 32]]"
24238,"[[61], [61, 6, 12, 54, 14, 31, 11, 27, 72, 47]]"
24239,"[[89], [89, 36, 50, 32, 27, 94, 72, 53, 93, 76]]"
24240,"[[100], [100, 73, 78, 80, 83, 54, 65, 72, 27, 89]]"
24241,"[[10], [10, 18, 50, 8, 53, 16, 22, 7, 29, 35]]"
24242,"[[62], [62, 54, 49, 89, 68, 97, 48, 32, 93, 61]]"
24243,"[[100], [100, 31, 5, 27, 73, 65, 61, 21, 29, 53]]"
24244,"[[62], [62, 89, 68, 18, 47, 49, 93, 94, 32, 72]]"
24245,"[[50], [50, 29, 27, 36, 32, 7, 100, 35, 53, 15]]"
24246,"[[62], [62, 47, 9, 43, 54, 89, 68, 55, 67, 93]]"
24247,"[[49], [49, 62, 50, 53, 68, 69, 35, 32, 97, 29]]"
24248,"[[50], [50, 29, 100, 27, 21, 5, 22, 31, 81, 7]]"
24249,"[[89], [89, 5, 98, 83, 72, 53, 27, 31, 100, 50]]"
24250,"[[27], [27, 31, 61, 62, 54, 49, 100, 65, 66, 36]]"
24251,"[[89], [89, 50, 32, 36, 62, 35, 10, 53, 1, 66]]"
24252,"[[89], [89, 62, 54, 36, 32, 50, 72, 47, 27, 97]]"
24253,"[[50], [50, 62, 53, 27, 32, 36, 89, 66, 68, 72]]"
24254,"[[27], [27, 36, 31, 29, 65, 35, 50, 66, 54, 61]]"
24255,"[[89], [89, 76, 32, 75, 53, 72, 62, 54, 83, 78]]"
24256,"[[29], [29, 50, 35, 32, 7, 36, 89, 53, 83, 27]]"
24257,"[[100], [100, 94, 86, 85, 82, 83, 41, 3, 78, 5]]"
24258,"[[78], [78, 73, 80, 91, 89, 92, 72, 79, 77, 27]]"
24259,"[[62], [62, 54, 61, 49, 68, 48, 89, 47, 6, 28]]"
24260,"[[81], [81, 50, 83, 21, 53, 76, 29, 41, 72, 35]]"
24261,"[[62], [62, 27, 50, 32, 78, 89, 68, 54, 72, 49]]"
24262,"[[72], [72, 89, 83, 14, 85, 54, 61, 11, 27, 50]]"
24263,"[[50], [50, 36, 35, 29, 53, 89, 27, 7, 95, 32]]"
24264,"[[21], [21, 50, 34, 25, 53, 27, 31, 22, 39, 12]]"
24265,"[[90], [90, 89, 99, 60, 85, 84, 97, 94, 86, 82]]"
24266,"[[94], [94, 86, 78, 89, 73, 91, 5, 96, 97, 88]]"
24267,"[[50], [50, 36, 29, 2, 35, 53, 27, 32, 89, 10]]"
24268,"[[81], [81, 83, 29, 50, 72, 98, 14, 53, 35, 65]]"
24269,"[[34], [34, 65, 12, 31, 78, 61, 27, 11, 80, 100]]"
24270,"[[89], [89, 23, 47, 55, 43, 62, 91, 3, 93, 11]]"
24271,"[[81], [81, 94, 83, 77, 78, 95, 86, 76, 92, 96]]"
24272,"[[50], [50, 29, 89, 35, 81, 36, 27, 53, 76, 72]]"
24273,"[[7], [7, 29, 62, 66, 32, 68, 8, 49, 50, 36]]"
24274,"[[50], [50, 62, 35, 36, 27, 89, 32, 10, 87, 66]]"
24275,"[[72], [72, 89, 76, 91, 93, 81, 83, 71, 80, 92]]"
24276,"[[7], [7, 29, 5, 50, 8, 15, 36, 13, 18, 35]]"
24277,"[[15], [15, 89, 54, 62, 8, 32, 50, 49, 60, 97]]"
24278,"[[27], [27, 5, 36, 10, 11, 31, 32, 89, 50, 29]]"
24279,"[[6], [6, 23, 47, 11, 10, 62, 61, 12, 3, 70]]"
24280,"[[8], [8, 94, 86, 60, 7, 95, 89, 19, 90, 91]]"
24281,"[[89], [89, 83, 50, 53, 14, 62, 72, 54, 69, 56]]"
24282,"[[36], [36, 89, 27, 53, 50, 87, 32, 76, 31, 81]]"
24283,"[[65], [65, 83, 53, 21, 31, 34, 27, 98, 14, 81]]"
24284,"[[78], [78, 73, 80, 5, 79, 90, 82, 77, 84, 3]]"
24285,"[[10], [10, 55, 44, 9, 67, 94, 57, 86, 43, 91]]"
24286,"[[6], [6, 72, 89, 65, 54, 53, 73, 76, 61, 14]]"
24287,"[[27], [27, 62, 61, 54, 65, 66, 68, 14, 12, 53]]"
24288,"[[7], [7, 1, 44, 37, 60, 10, 2, 23, 71, 57]]"
24289,"[[5], [5, 11, 22, 66, 28, 61, 48, 14, 10, 49]]"
24290,"[[68], [68, 62, 73, 78, 28, 90, 80, 89, 49, 84]]"
24291,"[[89], [89, 29, 50, 35, 62, 53, 32, 49, 68, 69]]"
24292,"[[29], [29, 50, 32, 7, 36, 35, 10, 89, 54, 27]]"
24293,"[[50], [50, 81, 29, 21, 27, 65, 36, 72, 42, 35]]"
24294,"[[49], [49, 32, 62, 53, 68, 54, 50, 69, 61, 66]]"
24295,"[[22], [22, 50, 21, 65, 53, 29, 42, 14, 100, 81]]"
24296,"[[89], [89, 54, 47, 62, 28, 91, 32, 72, 83, 68]]"
24297,"[[65], [65, 54, 53, 50, 27, 49, 32, 29, 36, 62]]"
24298,"[[29], [29, 50, 89, 54, 53, 32, 100, 36, 49, 35]]"
24299,"[[36], [36, 50, 62, 32, 60, 10, 49, 27, 35, 68]]"
24300,"[[50], [50, 89, 36, 31, 27, 100, 72, 53, 29, 87]]"
24301,"[[8], [8, 89, 54, 32, 49, 62, 48, 68, 91, 7]]"
24302,"[[50], [50, 29, 97, 71, 89, 35, 87, 62, 54, 49]]"
24303,"[[6], [6, 89, 61, 80, 65, 3, 31, 72, 53, 76]]"
24304,"[[81], [81, 89, 50, 91, 88, 29, 49, 32, 62, 87]]"
24305,"[[48], [48, 40, 49, 28, 54, 62, 61, 27, 5, 100]]"
24306,"[[89], [89, 36, 91, 10, 81, 88, 87, 50, 29, 27]]"
24307,"[[53], [53, 83, 72, 50, 66, 35, 69, 62, 68, 32]]"
24308,"[[94], [94, 86, 81, 78, 27, 36, 62, 50, 5, 10]]"
24309,"[[81], [81, 27, 50, 36, 76, 72, 89, 21, 53, 31]]"
24310,"[[50], [50, 27, 36, 31, 29, 32, 53, 35, 21, 72]]"
24311,"[[27], [27, 50, 32, 62, 89, 36, 29, 35, 49, 68]]"
24312,"[[53], [53, 54, 50, 32, 49, 65, 29, 31, 69, 36]]"
24313,"[[10], [10, 22, 50, 7, 25, 29, 41, 38, 35, 11]]"
24314,"[[8], [8, 7, 5, 41, 29, 50, 17, 11, 10, 15]]"
24315,"[[85], [85, 48, 49, 32, 62, 11, 84, 50, 82, 54]]"
24316,"[[50], [50, 29, 21, 98, 31, 27, 53, 2, 35, 81]]"
24317,"[[65], [65, 21, 26, 14, 42, 81, 50, 56, 49, 34]]"
24318,"[[89], [89, 81, 91, 97, 72, 76, 88, 50, 27, 87]]"
24319,"[[65], [65, 27, 29, 31, 50, 36, 35, 53, 87, 21]]"
24320,"[[89], [89, 27, 62, 55, 88, 36, 10, 32, 66, 93]]"
24321,"[[65], [65, 53, 83, 72, 21, 50, 27, 36, 98, 89]]"
24322,"[[72], [72, 83, 53, 50, 42, 49, 98, 76, 68, 97]]"
24323,"[[53], [53, 32, 54, 49, 50, 68, 62, 72, 61, 65]]"
24324,"[[65], [65, 76, 89, 72, 91, 53, 78, 54, 83, 50]]"
24325,"[[89], [89, 32, 1, 36, 88, 50, 7, 60, 97, 29]]"
24326,"[[62], [62, 89, 27, 53, 68, 50, 36, 49, 72, 66]]"
24327,"[[31], [31, 100, 27, 36, 50, 29, 25, 65, 51, 21]]"
24328,"[[86], [86, 94, 60, 15, 10, 13, 97, 22, 40, 84]]"
24329,"[[62], [62, 54, 89, 47, 68, 49, 32, 28, 53, 27]]"
24330,"[[31], [31, 50, 53, 49, 65, 21, 29, 27, 32, 54]]"
24331,"[[62], [62, 49, 68, 53, 54, 61, 47, 72, 69, 93]]"
24332,"[[89], [89, 72, 53, 76, 50, 93, 78, 32, 62, 83]]"
24333,"[[62], [62, 10, 32, 8, 89, 50, 47, 49, 54, 38]]"
24334,"[[27], [27, 5, 31, 65, 61, 54, 36, 29, 35, 11]]"
24335,"[[50], [50, 29, 32, 35, 69, 56, 49, 53, 66, 36]]"
24336,"[[10], [10, 62, 47, 94, 89, 68, 32, 23, 38, 86]]"
24337,"[[5], [5, 27, 1, 3, 11, 31, 10, 40, 78, 36]]"
24338,"[[21], [21, 29, 14, 42, 26, 65, 98, 50, 53, 22]]"
24339,"[[1], [1, 9, 37, 60, 59, 2, 88, 86, 45, 55]]"
24340,"[[22], [22, 50, 21, 81, 42, 10, 46, 26, 29, 25]]"
24341,"[[50], [50, 65, 53, 21, 35, 42, 31, 36, 27, 29]]"
24342,"[[89], [89, 62, 87, 66, 61, 68, 27, 93, 91, 78]]"
24343,"[[62], [62, 49, 47, 53, 56, 50, 68, 89, 72, 69]]"
24344,"[[54], [54, 53, 49, 61, 32, 65, 68, 62, 42, 50]]"
24345,"[[94], [94, 86, 60, 10, 15, 16, 91, 89, 88, 97]]"
24346,"[[89], [89, 19, 20, 7, 62, 5, 83, 90, 32, 78]]"
24347,"[[89], [89, 91, 83, 93, 76, 72, 62, 50, 49, 54]]"
24348,"[[94], [94, 76, 55, 97, 72, 50, 53, 89, 93, 96]]"
24349,"[[62], [62, 94, 68, 89, 86, 32, 49, 76, 47, 28]]"
24350,"[[92], [92, 28, 63, 89, 83, 68, 62, 93, 47, 39]]"
24351,"[[10], [10, 50, 7, 18, 53, 35, 29, 38, 95, 32]]"
24352,"[[50], [50, 89, 32, 62, 94, 36, 27, 53, 95, 72]]"
24353,"[[29], [29, 83, 89, 35, 50, 32, 27, 31, 54, 36]]"
24354,"[[81], [81, 49, 53, 54, 31, 32, 72, 27, 50, 89]]"
24355,"[[11], [11, 5, 83, 21, 65, 31, 49, 54, 61, 22]]"
24356,"[[65], [65, 21, 31, 53, 50, 42, 29, 27, 14, 54]]"
24357,"[[81], [81, 53, 65, 50, 29, 54, 83, 72, 49, 27]]"
24358,"[[50], [50, 27, 53, 36, 31, 66, 29, 49, 35, 68]]"
24359,"[[95], [95, 94, 60, 78, 89, 10, 50, 23, 86, 90]]"
24360,"[[53], [53, 21, 50, 29, 65, 42, 39, 36, 27, 35]]"
24361,"[[31], [31, 27, 65, 50, 36, 49, 35, 61, 29, 62]]"
24362,"[[89], [89, 7, 78, 72, 76, 19, 83, 73, 75, 17]]"
24363,"[[27], [27, 36, 50, 5, 89, 32, 29, 40, 62, 31]]"
24364,"[[10], [10, 91, 60, 95, 89, 1, 94, 3, 11, 93]]"
24365,"[[10], [10, 60, 86, 8, 94, 89, 88, 64, 91, 38]]"
24366,"[[7], [7, 89, 19, 5, 32, 88, 50, 36, 78, 94]]"
24367,"[[97], [97, 53, 54, 49, 65, 50, 62, 98, 32, 89]]"
24368,"[[53], [53, 34, 65, 21, 42, 26, 50, 12, 46, 83]]"
24369,"[[5], [5, 81, 27, 87, 89, 83, 76, 91, 65, 31]]"
24370,"[[21], [21, 11, 10, 22, 3, 40, 42, 4, 14, 34]]"
24371,"[[62], [62, 68, 49, 32, 61, 27, 54, 50, 66, 36]]"
24372,"[[50], [50, 36, 27, 54, 31, 62, 61, 53, 32, 49]]"
24373,"[[89], [89, 62, 94, 28, 68, 78, 32, 77, 88, 90]]"
24374,"[[100], [100, 31, 50, 27, 29, 49, 89, 54, 36, 21]]"
24375,"[[50], [50, 65, 53, 35, 69, 21, 27, 67, 31, 81]]"
24376,"[[100], [100, 39, 21, 54, 31, 61, 49, 42, 6, 52]]"
24377,"[[89], [89, 97, 23, 72, 22, 41, 14, 1, 76, 47]]"
24378,"[[50], [50, 89, 36, 35, 29, 1, 2, 93, 32, 72]]"
24379,"[[29], [29, 50, 89, 35, 32, 7, 56, 62, 36, 49]]"
24380,"[[18], [18, 7, 10, 50, 16, 36, 94, 44, 89, 29]]"
24381,"[[42], [42, 50, 29, 21, 53, 26, 65, 46, 56, 14]]"
24382,"[[50], [50, 29, 49, 32, 54, 35, 62, 27, 36, 53]]"
24383,"[[31], [31, 27, 54, 49, 61, 53, 65, 62, 32, 36]]"
24384,"[[27], [27, 36, 53, 62, 32, 50, 66, 68, 54, 94]]"
24385,"[[29], [29, 50, 1, 35, 36, 2, 10, 11, 69, 89]]"
24386,"[[62], [62, 94, 68, 89, 86, 95, 49, 93, 90, 91]]"
24387,"[[47], [47, 49, 68, 28, 62, 54, 61, 31, 27, 72]]"
24388,"[[10], [10, 29, 65, 22, 34, 11, 50, 46, 14, 36]]"
24389,"[[65], [65, 14, 54, 26, 42, 34, 46, 31, 49, 12]]"
24390,"[[89], [89, 83, 49, 50, 93, 62, 54, 68, 53, 32]]"
24391,"[[62], [62, 28, 47, 49, 54, 68, 32, 14, 53, 48]]"
24392,"[[92], [92, 70, 93, 23, 87, 83, 78, 95, 47, 73]]"
24393,"[[89], [89, 76, 72, 81, 83, 91, 55, 14, 47, 21]]"
24394,"[[50], [50, 62, 36, 32, 27, 53, 31, 61, 66, 54]]"
24395,"[[83], [83, 50, 21, 49, 81, 42, 89, 100, 53, 98]]"
24396,"[[89], [89, 62, 36, 32, 27, 54, 93, 68, 50, 61]]"
24397,"[[50], [50, 29, 36, 31, 69, 1, 35, 27, 32, 2]]"
24398,"[[31], [31, 54, 48, 61, 14, 11, 36, 49, 50, 56]]"
24399,"[[10], [10, 3, 7, 11, 1, 66, 62, 36, 48, 89]]"
24400,"[[62], [62, 53, 68, 49, 47, 65, 72, 54, 42, 66]]"
24401,"[[42], [42, 22, 6, 47, 34, 62, 12, 65, 46, 14]]"
24402,"[[65], [65, 50, 29, 35, 53, 66, 36, 49, 62, 69]]"
24403,"[[6], [6, 62, 61, 49, 32, 68, 47, 89, 66, 54]]"
24404,"[[53], [53, 32, 49, 62, 50, 35, 36, 54, 29, 27]]"
24405,"[[32], [32, 50, 29, 53, 89, 36, 54, 35, 62, 27]]"
24406,"[[27], [27, 31, 11, 40, 48, 29, 50, 54, 36, 61]]"
24407,"[[83], [83, 14, 65, 11, 98, 3, 4, 21, 34, 42]]"
24408,"[[49], [49, 62, 31, 68, 47, 6, 28, 66, 61, 56]]"
24409,"[[100], [100, 11, 3, 87, 10, 31, 27, 81, 85, 51]]"
24410,"[[21], [21, 100, 27, 5, 85, 51, 11, 50, 31, 65]]"
24411,"[[50], [50, 36, 27, 31, 29, 53, 21, 65, 35, 69]]"
24412,"[[62], [62, 47, 89, 28, 68, 90, 84, 94, 93, 71]]"
24413,"[[23], [23, 62, 47, 55, 10, 38, 48, 9, 28, 94]]"
24414,"[[9], [9, 10, 1, 46, 50, 60, 37, 55, 69, 44]]"
24415,"[[81], [81, 80, 87, 83, 92, 89, 72, 49, 42, 78]]"
24416,"[[26], [26, 65, 14, 22, 21, 12, 42, 56, 46, 31]]"
24417,"[[15], [15, 50, 27, 36, 10, 44, 35, 13, 18, 7]]"
24418,"[[89], [89, 32, 53, 50, 62, 27, 54, 31, 36, 49]]"
24419,"[[50], [50, 100, 54, 49, 32, 62, 61, 27, 6, 42]]"
24420,"[[73], [73, 78, 6, 80, 61, 72, 85, 36, 31, 27]]"
24421,"[[65], [65, 53, 50, 27, 29, 72, 32, 89, 35, 83]]"
24422,"[[53], [53, 50, 32, 54, 21, 42, 29, 49, 97, 72]]"
24423,"[[65], [65, 100, 27, 53, 21, 50, 83, 31, 36, 29]]"
24424,"[[32], [32, 62, 68, 49, 48, 89, 66, 50, 28, 54]]"
24425,"[[62], [62, 68, 28, 48, 63, 89, 49, 60, 90, 86]]"
24426,"[[53], [53, 21, 14, 42, 39, 12, 6, 65, 26, 34]]"
24427,"[[62], [62, 50, 53, 89, 32, 47, 68, 35, 27, 72]]"
24428,"[[89], [89, 7, 32, 19, 97, 50, 5, 53, 29, 72]]"
24429,"[[28], [28, 29, 49, 66, 50, 63, 62, 32, 54, 35]]"
24430,"[[89], [89, 88, 78, 27, 87, 32, 76, 36, 94, 8]]"
24431,"[[62], [62, 28, 47, 68, 89, 48, 32, 94, 66, 61]]"
24432,"[[62], [62, 94, 48, 28, 68, 60, 47, 10, 23, 89]]"
24433,"[[94], [94, 88, 50, 91, 62, 96, 27, 89, 87, 95]]"
24434,"[[100], [100, 21, 85, 39, 31, 27, 52, 78, 83, 51]]"
24435,"[[29], [29, 65, 50, 21, 31, 27, 36, 35, 53, 11]]"
24436,"[[50], [50, 29, 5, 8, 81, 27, 36, 31, 35, 89]]"
24437,"[[62], [62, 68, 32, 66, 61, 49, 89, 53, 6, 72]]"
24438,"[[27], [27, 65, 36, 50, 21, 31, 53, 34, 26, 42]]"
24439,"[[31], [31, 61, 54, 49, 62, 65, 6, 68, 48, 100]]"
24440,"[[5], [5, 78, 68, 28, 62, 19, 79, 82, 20, 92]]"
24441,"[[15], [15, 29, 50, 7, 36, 13, 35, 8, 1, 10]]"
24442,"[[54], [54, 50, 32, 35, 27, 36, 53, 61, 62, 31]]"
24443,"[[3], [3, 81, 11, 100, 2, 21, 46, 34, 29, 10]]"
24444,"[[65], [65, 22, 50, 34, 21, 26, 42, 27, 25, 46]]"
24445,"[[100], [100, 85, 78, 73, 31, 80, 5, 27, 61, 48]]"
24446,"[[10], [10, 32, 62, 54, 50, 38, 46, 48, 55, 69]]"
24447,"[[22], [22, 10, 38, 9, 48, 46, 50, 60, 63, 25]]"
24448,"[[54], [54, 62, 32, 97, 89, 49, 68, 50, 46, 47]]"
24449,"[[91], [91, 27, 36, 89, 62, 81, 50, 54, 10, 31]]"
24450,"[[5], [5, 21, 50, 100, 17, 29, 53, 78, 49, 31]]"
24451,"[[27], [27, 50, 36, 31, 32, 21, 11, 61, 6, 85]]"
24452,"[[5], [5, 94, 86, 8, 7, 81, 3, 13, 15, 11]]"
24453,"[[50], [50, 53, 27, 62, 36, 35, 32, 29, 65, 49]]"
24454,"[[62], [62, 89, 68, 32, 72, 53, 76, 73, 78, 47]]"
24455,"[[65], [65, 50, 53, 14, 29, 21, 42, 34, 22, 35]]"
24456,"[[53], [53, 50, 27, 65, 69, 14, 61, 35, 31, 54]]"
24457,"[[29], [29, 11, 50, 46, 10, 3, 35, 36, 2, 1]]"
24458,"[[50], [50, 21, 29, 5, 17, 53, 83, 89, 42, 35]]"
24459,"[[65], [65, 53, 14, 29, 50, 31, 35, 27, 26, 69]]"
24460,"[[62], [62, 89, 50, 47, 49, 32, 53, 93, 54, 68]]"
24461,"[[10], [10, 50, 36, 53, 67, 35, 46, 27, 55, 18]]"
24462,"[[48], [48, 89, 23, 10, 11, 1, 62, 3, 8, 64]]"
24463,"[[29], [29, 65, 21, 50, 53, 42, 31, 35, 49, 14]]"
24464,"[[89], [89, 53, 61, 27, 93, 36, 62, 54, 97, 72]]"
24465,"[[53], [53, 89, 65, 54, 32, 62, 91, 76, 50, 35]]"
24466,"[[50], [50, 53, 32, 49, 21, 29, 36, 31, 62, 69]]"
24467,"[[86], [86, 84, 94, 75, 49, 82, 90, 32, 68, 71]]"
24468,"[[94], [94, 81, 5, 36, 27, 60, 50, 62, 86, 49]]"
24469,"[[29], [29, 27, 36, 31, 50, 53, 11, 61, 35, 14]]"
24470,"[[3], [3, 89, 23, 78, 19, 10, 93, 95, 73, 94]]"
24471,"[[21], [21, 65, 31, 34, 27, 11, 26, 40, 14, 29]]"
24472,"[[49], [49, 62, 65, 14, 54, 31, 61, 39, 12, 21]]"
24473,"[[65], [65, 42, 29, 50, 21, 14, 26, 22, 54, 53]]"
24474,"[[89], [89, 87, 88, 27, 62, 36, 93, 76, 72, 50]]"
24475,"[[81], [81, 50, 89, 65, 29, 53, 97, 42, 35, 49]]"
24476,"[[8], [8, 89, 15, 32, 18, 94, 62, 86, 36, 91]]"
24477,"[[50], [50, 89, 62, 49, 97, 91, 35, 36, 32, 54]]"
24478,"[[62], [62, 47, 68, 89, 32, 72, 49, 28, 93, 66]]"
24479,"[[50], [50, 35, 89, 62, 29, 32, 36, 49, 53, 66]]"
24480,"[[83], [83, 87, 72, 65, 80, 76, 94, 14, 22, 85]]"
24481,"[[62], [62, 47, 68, 9, 54, 6, 93, 55, 12, 61]]"
24482,"[[50], [50, 67, 94, 9, 97, 86, 60, 55, 10, 53]]"
24483,"[[86], [86, 71, 85, 78, 90, 94, 73, 82, 84, 5]]"
24484,"[[5], [5, 27, 11, 36, 31, 10, 89, 3, 1, 50]]"
24485,"[[50], [50, 2, 29, 1, 36, 35, 53, 69, 46, 31]]"
24486,"[[94], [94, 50, 10, 1, 86, 44, 60, 67, 96, 5]]"
24487,"[[75], [75, 7, 41, 78, 19, 50, 73, 89, 76, 53]]"
24488,"[[27], [27, 34, 65, 10, 6, 12, 51, 67, 11, 21]]"
24489,"[[89], [89, 62, 32, 68, 48, 54, 19, 50, 97, 47]]"
24490,"[[10], [10, 1, 37, 9, 46, 44, 60, 2, 50, 38]]"
24491,"[[50], [50, 32, 19, 53, 5, 49, 89, 62, 29, 36]]"
24492,"[[2], [2, 29, 50, 10, 13, 81, 15, 1, 22, 35]]"
24493,"[[98], [98, 81, 72, 42, 53, 50, 31, 54, 21, 100]]"
24494,"[[100], [100, 27, 31, 65, 61, 36, 50, 87, 72, 98]]"
24495,"[[31], [31, 27, 61, 50, 65, 100, 72, 6, 21, 35]]"
24496,"[[100], [100, 83, 81, 72, 80, 65, 98, 31, 21, 49]]"
24497,"[[50], [50, 36, 27, 35, 53, 89, 66, 62, 31, 69]]"
24498,"[[25], [25, 10, 56, 1, 46, 60, 50, 97, 94, 14]]"
24499,"[[10], [10, 38, 95, 91, 23, 89, 97, 94, 88, 96]]"
24500,"[[62], [62, 32, 50, 66, 49, 68, 10, 53, 69, 36]]"
24501,"[[50], [50, 27, 25, 81, 76, 78, 21, 6, 31, 72]]"
24502,"[[50], [50, 62, 10, 32, 29, 35, 36, 18, 89, 68]]"
24503,"[[62], [62, 54, 27, 49, 32, 36, 48, 53, 31, 61]]"
24504,"[[78], [78, 73, 80, 79, 77, 28, 6, 47, 19, 20]]"
24505,"[[50], [50, 54, 14, 42, 56, 72, 12, 53, 32, 29]]"
24506,"[[50], [50, 32, 29, 89, 8, 7, 53, 15, 36, 54]]"
24507,"[[54], [54, 62, 53, 49, 68, 32, 47, 42, 50, 72]]"
24508,"[[53], [53, 50, 27, 36, 32, 62, 49, 54, 35, 69]]"
24509,"[[62], [62, 89, 50, 49, 65, 53, 72, 27, 91, 36]]"
24510,"[[81], [81, 89, 83, 27, 50, 62, 31, 35, 36, 65]]"
24511,"[[54], [54, 14, 47, 65, 28, 49, 62, 68, 12, 91]]"
24512,"[[29], [29, 60, 50, 15, 8, 36, 27, 13, 35, 1]]"
24513,"[[100], [100, 27, 31, 21, 36, 11, 51, 50, 5, 3]]"
24514,"[[31], [31, 21, 100, 27, 65, 5, 50, 26, 61, 14]]"
24515,"[[21], [21, 42, 31, 50, 29, 53, 65, 27, 36, 49]]"
24516,"[[78], [78, 89, 72, 27, 83, 54, 32, 49, 62, 50]]"
24517,"[[27], [27, 54, 89, 62, 61, 36, 50, 31, 32, 49]]"
24518,"[[27], [27, 29, 5, 65, 50, 31, 36, 35, 89, 53]]"
24519,"[[27], [27, 36, 62, 32, 61, 31, 66, 68, 50, 54]]"
24520,"[[73], [73, 62, 80, 27, 53, 72, 19, 78, 89, 61]]"
24521,"[[65], [65, 27, 50, 53, 35, 29, 78, 21, 34, 83]]"
24522,"[[29], [29, 50, 36, 2, 1, 35, 37, 8, 89, 53]]"
24523,"[[89], [89, 54, 50, 29, 53, 49, 68, 62, 72, 32]]"
24524,"[[50], [50, 27, 29, 35, 53, 36, 32, 49, 54, 62]]"
24525,"[[50], [50, 36, 29, 35, 1, 89, 27, 32, 62, 66]]"
24526,"[[73], [73, 80, 78, 85, 27, 5, 79, 89, 32, 61]]"
